Reco_ttH_btoplep_pt,30.0001182556,1770.17980957,30,-,Reco_ttH_btoplep_pt
Reco_ttH_btoplep_w_dr,0.00240384903736,3.9493265152,30,-,Reco_ttH_btoplep_w_dr
Reco_ttH_h_dr,0.370320886374,5.47228813171,30,-,Reco_ttH_h_dr
Reco_ttH_h_eta,-7.02250146866,8.27046012878,30,-,Reco_ttH_h_eta
Reco_ttH_h_m,17.5550937653,4178.91308594,30,-,Reco_ttH_h_m
Reco_ttH_h_phi,-3.14157986641,3.1415874958,30,-,Reco_ttH_h_phi
Reco_ttH_h_pt,0.0378080643713,1806.27966309,30,-,Reco_ttH_h_pt
Reco_ttH_hdau_eta1,-2.39999485016,2.3999350071,30,-,Reco_ttH_hdau_eta1
Reco_ttH_hdau_eta2,-2.39998579025,2.39994311333,30,-,Reco_ttH_hdau_eta2
Reco_ttH_hdau_idx1,0.0,12.0,30,-,Reco_ttH_hdau_idx1
Reco_ttH_hdau_idx2,1.0,16.0,30,-,Reco_ttH_hdau_idx2
Reco_ttH_hdau_m1,2.01275873184,265.790466309,30,-,Reco_ttH_hdau_m1
Reco_ttH_hdau_m2,1.50425553322,156.990310669,30,-,Reco_ttH_hdau_m2
Reco_ttH_hdau_phi1,-3.14158987999,3.14156937599,30,-,Reco_ttH_hdau_phi1
Reco_ttH_hdau_phi2,-3.14158654213,3.14158439636,30,-,Reco_ttH_hdau_phi2
Reco_ttH_hdau_pt1,30.0603179932,1710.86279297,30,-,Reco_ttH_hdau_pt1
Reco_ttH_hdau_pt2,30.0000514984,1232.18615723,30,-,Reco_ttH_hdau_pt2
Reco_ttH_tophad_dr,0.00129292230122,7.51971435547,30,-,Reco_ttH_tophad_dr
Reco_ttH_tophad_eta,-9.44866085052,7.36091804504,30,-,Reco_ttH_tophad_eta
Reco_ttH_tophad_m,38.8546218872,5136.21728516,30,-,Reco_ttH_tophad_m
Reco_ttH_tophad_phi,-3.14159083366,3.1415719986,30,-,Reco_ttH_tophad_phi
Reco_ttH_tophad_pt,0.042599003762,1776.79138184,30,-,Reco_ttH_tophad_pt
Reco_ttH_toplep_eta,-6.89988946915,6.51528501511,30,-,Reco_ttH_toplep_eta
Reco_ttH_toplep_m,86.1589126587,3412.73535156,30,-,Reco_ttH_toplep_m
Reco_ttH_toplep_phi,-3.14157795906,3.1415822506,30,-,Reco_ttH_toplep_phi
Reco_ttH_toplep_pt,0.383302897215,1739.21313477,30,-,Reco_ttH_toplep_pt
Reco_ttH_whad_dr,0.383872032166,8.49019145966,30,-,Reco_ttH_whad_dr
Reco_ttH_whad_eta,-7.71263504028,7.45347261429,30,-,Reco_ttH_whad_eta
Reco_ttH_whad_m,15.9998636246,5019.26025391,30,-,Reco_ttH_whad_m
Reco_ttH_whad_phi,-3.14158821106,3.14157915115,30,-,Reco_ttH_whad_phi
Reco_ttH_whad_pt,0.174768865108,1859.50354004,30,-,Reco_ttH_whad_pt
Reco_ttH_whaddau_eta1,-4.6134314537,4.65318727493,30,-,Reco_ttH_whaddau_eta1
Reco_ttH_whaddau_eta2,-4.69206571579,4.68931293488,30,-,Reco_ttH_whaddau_eta2
Reco_ttH_whaddau_idx1,0.0,12.0,30,-,Reco_ttH_whaddau_idx1
Reco_ttH_whaddau_idx2,1.0,14.0,30,-,Reco_ttH_whaddau_idx2
Reco_ttH_whaddau_m1,1.22812151909,338.495025635,30,-,Reco_ttH_whaddau_m1
Reco_ttH_whaddau_m2,0.550607919693,163.668777466,30,-,Reco_ttH_whaddau_m2
Reco_ttH_whaddau_phi1,-3.14158463478,3.14159107208,30,-,Reco_ttH_whaddau_phi1
Reco_ttH_whaddau_phi2,-3.14159083366,3.1415848732,30,-,Reco_ttH_whaddau_phi2
Reco_ttH_whaddau_pt1,30.0318183899,1972.57543945,30,-,Reco_ttH_whaddau_pt1
